Source,mois,espece,espece,Genre,age,sexe,en_allaitement,enceinte,condition,poids_kg,circumference_cou,longueur_cm,provenance,strategie,jour_nuit,Dest_jeter,Dest_conso,Dest_vente,Dest_paim,Dest_don,kg_jeter,kg_conso,kg_vente,kg_paim,kg_don,condition_vente,prix_vente_fc,prix_vente_kg,village,ID_sortie,unique_hunter_ID
Q4,7,pangolin_longue_queue,pangolin_longue_queue,pangolins,jeune,male,,,pourri,2,20,26,marecages,pieges,jour,0,1,0,0,0,0,2,0,0,0,,,,5,21,5_7
Q4,10,potamochere,potamochere,hogs,jeune,male,,,frais,15,16,38,jacheres,pieges,jour,0,0.25,0.5,0,0.25,0,3.75,7.5,0,3.75,morceaux,8700,1160,2,210,2_9
Q4,10,rat_de_gambie,rat_de_gambie,rodent,jeune,male,,,frais,1,11,22,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,6,211,6_14
Q4,10,rat_de_gambie,rat_de_gambie,rodent,jeune,male,,,frais,1,9,25,jacheres,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,6,218,6_12
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,jeune,femelle,non,non,frais,3,0,40,foret_primaire,fusil,nuit,0,0,1,0,0,0,0,3,0,0,moities,9000,3000,2,219,2_3
Q4,6,cephalophe_bai,cephalophe_bai,ungulate_medium,adulte,femelle,non,oui,frais,22,32,65,foret_primaire,chiens,jour,0,0.25,0.5,0.25,0,0,5.5,11,5.5,0,morceaux,16000,1454.545455,2,22,2_3
Q4,6,cephalophe_bai,cephalophe_bai,ungulate_medium,jeune,inconnu,,,frais,1,7,10,foret_primaire,autres,jour,0,1,0,0,0,0,1,0,0,0,,,,2,22,2_3
Q4,10,cephalophe_bleu,autre,ungulate_small,adulte,male,,,frais,2.52,18.2,38.5,foret_primaire,pieges,jour,0,1,0,0,0,0,2.52,0,0,0,,,,6,220,6_19
Q4,10,ecureil_inconnu,ecureil_inconnu,rodent,adulte,male,,,frais,0.15,6,13,foret_primaire,pieges,jour,0,1,0,0,0,0,0.15,0,0,0,,,,6,221,6_23
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,5,0,51,foret_primaire,arc&fleches,nuit,0,0.5,0.5,0,0,0,2.5,2.5,0,0,morceaux,11000,4400,2,222,2_25
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,6,17,35,foret_primaire,fusil,jour,0,0.333333333,0,0.333333333,0.333333333,0,2,0,2,2,,,,4,223,4_17
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,8,18,40,foret_primaire,fusil,jour,0,0.5,0,0.5,0,0,4,0,4,0,,,,4,223,4_17
Q4,10,cephalophe_bai,cephalophe_bai,ungulate_medium,jeune,femelle,non,non,frais,11,0,56,foret_primaire,pieges,nuit,0,0.25,0.5,0.25,0,0,2.75,5.5,2.75,0,morceaux,20000,3636.363636,4,224,4_26
Q4,10,vipere_inconnue,vipere_inconnue,reptiles,adulte,femelle,non,non,frais,1.9,NA,85.5,foret_primaire,pieges,jour,0,0.5,0,0,0.5,0,0.95,0,0,0.95,,,,2,225,2_16
Q4,6,cercopitheque_ascagne,cercopitheque_ascagne,primates,adulte,male,,,frais,3,3.5,35,foret_primaire,fusil,jour,0,1,0,0,0,0,3,0,0,0,,,,2,23,2_1
Q4,10,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1.5,12,24,foret_primaire,pieges,jour,0,1,0,0,0,0,1.5,0,0,0,,,,4,232,4_17
Q4,10,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1.5,12,26,foret_primaire,pieges,jour,0,1,0,0,0,0,1.5,0,0,0,,,,4,232,4_17
Q4,10,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1.8,14,29,foret_primaire,pieges,jour,0,1,0,0,0,0,1.8,0,0,0,,,,4,232,4_17
Q4,10,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1.5,12,25,foret_primaire,pieges,jour,0,1,0,0,0,0,1.5,0,0,0,,,,2,234,2_22
Q4,10,souri_inconnu,autre,rodent,adulte,femelle,oui,non,frais,0.2,6,12.5,foret_secondaire,pieges,jour,0,1,0,0,0,0,0.2,0,0,0,,,,6,236,6_3
Q4,10,rat_de_gambie,rat_de_gambie,rodent,jeune,male,,,frais,1,7,12,foret_mixte,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,4,238,4_17
Q4,10,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1.7,8,15,foret_primaire,pieges,jour,0,1,0,0,0,0,1.7,0,0,0,,,,4,239,4_17
Q4,6,atherure,atherure,rodent,adulte,male,,,frais,2.5,7,29,foret_mixte,machette,jour,0,0,1,0,0,0,0,2.5,0,0,entiere,6000,2400,2,24,2_1
Q4,10,cercocebe_noir,cercocebe_noir,primates,jeune,male,,,frais,3.5,14,37,foret_primaire,fusil,jour,0,0.1,0.75,0,0.15,0,0.35,2.625,0,0.525,morceaux,7000,2666.666667,4,241,4_7
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,oui,non,frais,5,16,45,foret_primaire,fusil,jour,0,0.25,0.5,0,0.25,0,1.25,2.5,0,1.25,quarts,1500,600,2,243,2_24
Q4,10,atherure,atherure,rodent,jeune,femelle,non,non,frais,3,13,32,foret_primaire,pieges,jour,0,1,0,0,0,0,3,0,0,0,,,,4,244,4_20
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,4,15,37,foret_primaire,arc&fleches,jour,0,0.25,0.5,0,0.25,0,1,2,0,1,moities,2500,1250,6,246,6_8
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,jeune,male,,,frais,4,24,45,foret_primaire,fusil,jour,0,0.1,0.75,0,0.15,0,0.4,3,0,0.6,morceaux,11000,3666.666667,6,246,6_8
Q4,10,sitatunga,sitatunga,ungulate_large,jeune,femelle,non,non,frais,13,23.5,55,foret_primaire,pieges,jour,0,0.25,0.5,0,0.25,0,3.25,6.5,0,3.25,morceaux,15000,2307.692308,4,249,4_12
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3,14,27,jacheres,arc&fleches,nuit,0,0.25,0.25,0.5,0,0,0.75,0.75,1.5,0,morceaux,600,800,4,250,4_23
Q4,10,tortue_de_terre_inconnue,tortue_de_terre_inconnue,reptiles,adulte,inconnu,,,frais,1.3,0,26,foret_primaire,autres,jour,0,0,0,1,0,0,0,0,1.3,0,,,,6,252,6_9
Q4,10,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,1.5,15,23,foret_secondaire,pieges,jour,0,1,0,0,0,0,1.5,0,0,0,,,,6,255,6_22
Q4,10,mangouste_congolaise,mangouste_congolaise,carnivore,jeune,male,,,frais,0.4,21,10,foret_secondaire,pieges,jour,0,1,0,0,0,0,0.4,0,0,0,,,,4,257,4_7
Q4,10,mangouste_congolaise,mangouste_congolaise,carnivore,jeune,femelle,non,non,frais,0.3,9,25,foret_secondaire,pieges,jour,0,1,0,0,0,0,0.3,0,0,0,,,,4,258,4_18
Q4,10,oiseau_inconnu,oiseau_inconnu,bird,adulte,male,,,frais,0.2,6,0,jacheres,pieges,jour,0,1,0,0,0,0,0.2,0,0,0,,,,4,259,4_22
Q4,6,cephalophe_bleu,cephalophe_bleu,ungulate_small,jeune,femelle,non,non,frais,4,12,32,foret_mixte,arc&fleches,nuit,0,0,1,0,0,0,0,4,0,0,morceaux,5000,1250,2,26,2_5
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,25,24,57,foret_primaire,pieges,jour,0,0.25,0.5,0,0.25,0,6.25,12.5,0,6.25,morceaux,15000,1200,4,260,4_6
Q4,10,cephalophe_dos_jaune,cephalophe_dos_jaune,ungulate_large,adulte,male,,,fume,1.7,0,39,foret_primaire,pieges,jour,0,0,0.5,0,0.5,0,0,0.85,0,0.85,moities,20000,23529.41176,4,260,4_6
Q4,10,potamochere,potamochere,hogs,jeune,male,,,fume,4.29,12.5,29,foret_primaire,pieges,jour,0,0,1,0,0,0,0,4.29,0,0,entiere,20000,4662.004662,4,260,4_6
Q4,10,atherure,atherure,rodent,adulte,femelle,non,oui,frais,3,14,37,foret_primaire,pieges,jour,0,0.25,0.5,0,0.25,0,0.75,1.5,0,0.75,morceaux,4000,2666.666667,6,262,6_25
Q4,10,oiseau_inconnu,oiseau_inconnu,bird,adulte,inconnu,,,frais,0.5,7,21,foret_primaire,pieges,jour,0,1,0,0,0,0,0.5,0,0,0,,,,6,264,6_10
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,jeune,femelle,non,non,frais,1.8,19,29,foret_primaire,arc&fleches,nuit,0,0.333333333,0,0.333333333,0.333333333,0,0.6,0,0.6,0.6,,,,5,265,5_20
Q4,6,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,2.5,6,29,foret_mixte,arc&fleches,nuit,0,0,1,0,0,0,0,2.5,0,0,entiere,14000,5600,2,27,2_4
Q4,6,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,oui,frais,4,6,37,foret_mixte,arc&fleches,jour,0,0.1,0.75,0.15,0,0,0.4,3,0.6,0,morceaux,8000,2666.666667,2,27,2_4
Q4,6,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1,5,19,foret_mixte,arc&fleches,jour,0,1,0,0,0,0,1,0,0,0,,,,2,27,2_4
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,14,24,22.5,foret_primaire,pieges,jour,0,0,1,0,0,0,0,14,0,0,moities,30000,2142.857143,3,271,3_12
Q4,10,cephalophe_dos_jaune,cephalophe_dos_jaune,ungulate_large,adulte,femelle,non,non,frais,27,37.5,32,foret_primaire,fusil,nuit,0,0,1,0,0,0,0,27,0,0,moities,40000,1481.481481,3,272,3_8
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,5,15.7,35,foret_primaire,arc&fleches,nuit,0,0.5,0.5,0,0,0,2.5,2.5,0,0,moities,7000,2800,3,272,3_8
Q4,10,pangolin_longue_queue,pangolin_longue_queue,pangolins,jeune,male,,,frais,0.35,9.6,20,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,0.35,0,0,0,,,,3,275,3_24
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,2.4,14.5,34,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,2.4,0,0,0,,,,3,276,3_14
Q4,10,potto,potto,primates,adulte,male,,,frais,0.4,14,22,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,0.4,0,0,0,,,,3,277,3_22
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,inconnu,,,fume,2.2,NA,NA,foret_primaire,pieges,jour,0,0.5,0,0,0.5,0,1.1,0,0,1.1,,,,3,278,3_10
Q4,10,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,0.6,12,22,foret_primaire,pieges,jour,0,1,0,0,0,0,0.6,0,0,0,,,,3,279,3_17
Q4,6,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,frais,8,14,45.5,foret_primaire,fusil,jour,0,1,0,0,0,0,8,0,0,0,,,,2,28,2_6
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,4.2,17,44,foret_primaire,pieges,jour,0,0,1,0,0,0,0,4.2,0,0,morceaux,6000,1428.571429,3,281,3_19
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,6,18,42,foret_primaire,fusil,jour,0,0,1,0,0,0,0,6,0,0,entiere,12000,2000,3,282,3_21
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,6,20,40,foret_primaire,fusil,jour,0,0.5,0,0,0.5,0,3,0,0,3,,,,3,282,3_21
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,5,20,40,foret_primaire,fusil,jour,0,0,1,0,0,0,0,5,0,0,morceaux,15000,3000,3,283,3_9
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,oui,frais,7,23,43,foret_primaire,fusil,jour,0,0.5,0,0,0.5,0,3.5,0,0,3.5,,,,3,283,3_9
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,8,21,43,foret_primaire,fusil,jour,0,0,1,0,0,0,0,8,0,0,morceaux,15000,1875,3,283,3_9
Q4,10,potamochere,potamochere,hogs,adulte,femelle,non,non,frais,19,53,47,foret_primaire,pieges,jour,0,0.5,0,0,0.5,0,9.5,0,0,9.5,,,,1,284,1_22
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,oui,frais,5,19,41,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,5,0,0,0,,,,1,285,1_17
Q4,10,serpent_inconnu,serpent_inconnu,reptiles,adulte,femelle,non,non,frais,0.8,NA,1.24,riviere,autres,jour,0,1,0,0,0,0,0.8,0,0,0,,,,3,288,3_0
Q4,6,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,2.5,6,29,foret_mixte,arc&fleches,nuit,0,0,1,0,0,0,0,2.5,0,0,entiere,8000,3200,2,29,2_4
Q4,6,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,oui,frais,4,6,37,foret_mixte,arc&fleches,nuit,0,1,0,0,0,0,4,0,0,0,,,,2,29,2_4
Q4,6,rat_de_gambie,rat_de_gambie,rodent,jeune,femelle,non,non,frais,1,5,19,foret_mixte,arc&fleches,nuit,0,1,0,0,0,0,1,0,0,0,,,,2,29,2_4
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3,17,36,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,3,0,0,entiere,6000,2000,1,290,1_17
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,14,29,50,foret_primaire,fusil,nuit,0,0.5,0,0.5,0,0,7,0,7,0,,,,1,290,1_17
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3.5,20,33,foret_primaire,arc&fleches,nuit,0,0.5,0,0,0.5,0,1.75,0,0,1.75,,,,1,291,1_6
Q4,10,python_inconnu,python_inconnu,reptiles,jeune,inconnu,,,fume,0.8,NA,NA,riviere,machette,jour,0,1,0,0,0,0,0.8,0,0,0,,,,1,292,1_13
Q4,10,pangolin_longue_queue,pangolin_longue_queue,pangolins,jeune,femelle,non,non,frais,1.6,19,27,riviere,arc&fleches,nuit,0,1,0,0,0,0,1.6,0,0,0,,,,1,293,1_14
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,male,,,frais,1.6,0,23,foret_primaire,pieges,nuit,0,0.5,0.5,0,0,0,0.8,0.8,0,0,moities,12000,15000,1,298,1_20
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,male,,,frais,1.8,0,21,foret_primaire,pieges,nuit,0,0.5,0.5,0,0,0,0.9,0.9,0,0,moities,12000,13333.33333,1,298,1_20
Q4,10,cercopitheque_de_wolf,cercopitheque_de_wolf,primates,adulte,femelle,non,non,frais,3,20,33,foret_primaire,fusil,jour,0,0.25,0.75,0,0,0,0.75,2.25,0,0,morceaux,3000,1333.333333,5,301,5_4
Q4,10,tortue_de_terre_inconnue,tortue_de_terre_inconnue,reptiles,adulte,male,,,frais,0.2,NA,NA,foret_primaire,autres,jour,0,0,1,0,0,0,0,0.2,0,0,entiere,3000,15000,5,302,5_9
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,5,23,36,foret_primaire,fusil,jour,0,0.25,0.5,0,0.25,0,1.25,2.5,0,1.25,morceaux,5000,2000,5,303,5_1
Q4,10,colobe_magistrat,colobe_magistrat,primates,jeune,femelle,non,non,frais,3,20,22,foret_primaire,fusil,jour,0,0,0,1,0,0,0,0,3,0,,,,5,303,5_1
Q4,10,cercopitheque_ascagne,cercopitheque_ascagne,primates,adulte,male,,,frais,3,19,23,foret_primaire,autres,jour,0,0.5,0.5,0,0,0,1.5,1.5,0,0,morceaux,2500,1666.666667,5,303,5_1
Q4,10,cephalophe_dos_jaune,cephalophe_dos_jaune,ungulate_large,adulte,femelle,non,non,frais,63,NA,84,foret_primaire,fusil,jour,0,0.1,0.75,0,0.15,0,6.3,47.25,0,9.45,morceaux,40000,846.5608466,5,303,5_1
Q4,10,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,13,31,50,foret_primaire,fusil,nuit,0,0.25,0.5,0.25,0,0,3.25,6.5,3.25,0,quarts,12000,1846.153846,5,308,5_21
Q4,10,sitatunga,sitatunga,ungulate_large,adulte,inconnu,,,fume,4.5,NA,NA,foret_primaire,fusil,jour,0,0.15,0.5,0.25,0.1,0,0.675,2.25,1.125,0.45,quarts,15000,6666.666667,5,312,5_21
Q4,10,cephalophe_dos_jaune,cephalophe_dos_jaune,ungulate_large,jeune,inconnu,,,fume,3.5,NA,NA,foret_primaire,fusil,jour,0,0.25,0.5,0,0.25,0,0.875,1.75,0,0.875,quarts,15000,8571.428571,5,312,5_21
Q4,10,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,inconnu,,,fume,5,26,40,foret_primaire,fusil,jour,0,0,1,0,0,0,0,5,0,0,entiere,12000,2400,5,312,5_21
Q4,10,cercocebe_noir,cercocebe_noir,primates,adulte,inconnu,,,fume,3.5,23,40,foret_primaire,fusil,jour,0,0,1,0,0,0,0,3.5,0,0,entiere,12000,3428.571429,5,312,5_21
Q4,10,colobe_magistrat,colobe_magistrat,primates,jeune,inconnu,,,fume,3.5,23,41,foret_primaire,fusil,jour,0,0,1,0,0,0,0,3.5,0,0,entiere,10000,2857.142857,5,312,5_21
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,4,17,40,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,4,0,0,0,,,,3,313,3_2
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,4,38,17,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,4,0,0,0,,,,3,313,3_2
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3,16,35,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,3,0,0,0,,,,3,313,3_2
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,4,21.6,36,savane,arc&fleches,nuit,0,0,1,0,0,0,0,4,0,0,moities,6000,1500,3,317,3_0
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,4,17,36,savane,arc&fleches,nuit,0,0.5,0.5,0,0,0,2,2,0,0,moities,6000,3000,1,318,1_0
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,jeune,male,,,frais,3,15,30,foret_primaire,arc&fleches,nuit,0,0.5,0.5,0,0,0,1.5,1.5,0,0,moities,6000,4000,1,319,1_17
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,oui,frais,4.5,15.5,37,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,4.5,0,0,0,,,,1,320,1_0
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,inconnu,inconnu,,,frais,3.2,16,33,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,3.2,0,0,0,,,,1,320,1_0
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,4,15,36,foret_primaire,autres,nuit,0,1,0,0,0,0,4,0,0,0,,,,1,321,1_0
Q4,10,pangolin_longue_queue,pangolin_longue_queue,pangolins,adulte,male,,,frais,2,15,28,foret_primaire,autres,nuit,0,1,0,0,0,0,2,0,0,0,,,,1,322,1_0
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,oui,frais,4.5,18,34,foret_primaire,autres,nuit,0,0.5,0.5,0,0,0,2.25,2.25,0,0,moities,6000,2666.666667,1,323,1_0
Q4,10,tortue_de_terre_inconnue,tortue_de_terre_inconnue,reptiles,adulte,femelle,non,non,frais,1,0,23,foret_primaire,autres,nuit,0,1,0,0,0,0,1,0,0,0,,,,1,324,1_0
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3,13.3,36.5,foret_primaire,autres,nuit,0,0.5,0.5,0,0,0,1.5,1.5,0,0,moities,6000,4000,1,325,1_0
Q4,10,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3.5,16,36,savane,autres,nuit,0,0.5,0.5,0,0,0,1.75,1.75,0,0,moities,6000,3428.571429,5,326,5_0
Q4,10,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1,18.3,25.5,foret_primaire,autres,nuit,0,1,0,0,0,0,1,0,0,0,,,,5,326,5_0
Q4,11,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1,16.5,24,champs,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,2,327,2_15
Q4,11,cercopitheque_ascagne,cercopitheque_ascagne,primates,jeune,femelle,non,non,frais,0.9,11.5,26,foret_primaire,pieges,jour,0,1,0,0,0,0,0.9,0,0,0,,,,4,328,4_4
Q4,11,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1,12,25,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,4,329,4_22
Q4,7,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3,14,35,foret_primaire,fusil,nuit,0,0.25,0.75,0,0,0,0.75,2.25,0,0,morceaux,8000,3555.555556,4,33,4_4
Q4,11,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1,13,25,foret_primaire,pieges,jour,0,0.5,0,0,0.5,0,0.5,0,0,0.5,,,,4,330,4_12
Q4,11,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1,14,24,foret_primaire,pieges,jour,0,0.5,0,0,0.5,0,0.5,0,0,0.5,,,,4,331,4_7
Q4,11,cephalophe_bleu,autre,ungulate_small,adulte,male,,,frais,4.2,17.5,35,foret_primaire,fusil,jour,0,0.5,0,0,0.5,0,2.1,0,0,2.1,,,,4,332,4_21
Q4,11,vipere_inconnue,vipere_inconnue,reptiles,jeune,male,,,frais,1.8,0,110,champs,machette,nuit,0,0.1,0.75,0,0.15,0,0.18,1.35,0,0.27,morceaux,5000,3703.703704,4,333,4_1
Q4,11,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,jeune,male,,,pourri,1,0,0,foret_primaire,pieges,jour,0,0.5,0.25,0,0.25,0,0.5,0.25,0,0.25,morceaux,5000,20000,2,334,2_0
Q4,11,atherure,atherure,rodent,adulte,male,,,frais,2.4,18,28,foret_primaire,pieges,jour,0,0.25,0.5,0,0.25,0,0.6,1.2,0,0.6,moities,3000,2500,2,335,2_20
Q4,12,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,jeune,male,,,frais,7.3,26,44,foret_primaire,arc&fleches,nuit,0,0.5,0,0,0.5,0,3.65,0,0,3.65,,,,2,336,2_11
Q4,12,tortue_de_terre_inconnue,tortue_de_terre_inconnue,reptiles,adulte,femelle,non,non,frais,1.8,0,20,foret_primaire,autres,nuit,0,0.5,0,0,0.5,0,0.9,0,0,0.9,,,,2,336,2_11
Q4,12,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,oui,non,fume,1.5,0,34,foret_primaire,fusil,jour,0,0,1,0,0,0,0,1.5,0,0,entiere,10000,6666.666667,6,337,6_2
Q4,12,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,fume,3.2,0,39,foret_primaire,fusil,jour,0,0,1,0,0,0,0,3.2,0,0,entiere,12000,3750,6,337,6_2
Q4,12,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,jeune,femelle,non,non,fume,1.9,0,36,foret_primaire,fusil,jour,0,0,1,0,0,0,0,1.9,0,0,entiere,10000,5263.157895,6,337,6_2
Q4,12,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,oui,non,fume,4,0,40,foret_primaire,fusil,jour,0,0,1,0,0,0,0,4,0,0,entiere,15000,3750,6,337,6_2
Q4,12,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,fume,2.1,0,39,foret_primaire,fusil,jour,0,0,1,0,0,0,0,2.1,0,0,entiere,15000,7142.857143,6,337,6_2
Q4,12,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,fume,2.6,0,38,foret_primaire,fusil,jour,0,0,1,0,0,0,0,2.6,0,0,entiere,15000,5769.230769,6,337,6_2
Q4,12,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,oui,non,fume,1.8,0,38,foret_primaire,fusil,jour,0,0,1,0,0,0,0,1.8,0,0,entiere,12000,6666.666667,6,337,6_2
Q4,12,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,fume,2,0,39,foret_primaire,fusil,jour,0,0,1,0,0,0,0,2,0,0,entiere,12000,6000,6,337,6_2
Q4,12,colobe_magistrat,colobe_magistrat,primates,adulte,femelle,non,non,fume,1.6,0,41,foret_primaire,fusil,jour,0,0,1,0,0,0,0,1.6,0,0,entiere,12000,7500,6,337,6_2
Q4,12,colobe_magistrat,colobe_magistrat,primates,adulte,male,,,fume,2.3,0,39,foret_primaire,fusil,jour,0,0,1,0,0,0,0,2.3,0,0,entiere,15000,6521.73913,6,337,6_2
Q4,12,colobe_magistrat,colobe_magistrat,primates,adulte,male,,,fume,3,0,41,foret_primaire,fusil,jour,0,0,1,0,0,0,0,3,0,0,entiere,15000,5000,6,337,6_2
Q4,12,cercocebe_noir,cercocebe_noir,primates,adulte,male,,,fume,3,0,42,foret_primaire,fusil,jour,0,0,1,0,0,0,0,3,0,0,entiere,15000,5000,6,337,6_2
Q4,12,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,oui,non,frais,0.9,22,13,foret_primaire,pieges,jour,0,0.5,0,0,0.5,0,0.45,0,0,0.45,,,,6,338,6_3
Q4,12,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3.2,16,33,foret_primaire,pieges,jour,0,0,1,0,0,0,0,3.2,0,0,entiere,8000,2500,6,339,6_6
Q4,7,ecureil_inconnu,ecureil_inconnu,rodent,adulte,femelle,non,oui,frais,1,5,15,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,4,34,4_3
Q4,7,ecureil_inconnu,ecureil_inconnu,rodent,adulte,femelle,non,non,frais,1,4,15,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,4,34,4_3
Q4,12,ecureil_inconnu,ecureil_inconnu,rodent,adulte,male,,,frais,0.3,6,14,foret_secondaire,pieges,jour,0,1,0,0,0,0,0.3,0,0,0,,,,6,340,6_5
Q4,12,cephalophe_bai,cephalophe_bai,ungulate_medium,adulte,femelle,non,oui,fume,10,0,54,foret_primaire,pieges,jour,0,0,1,0,0,0,0,10,0,0,entiere,30000,3000,6,341,6_27
